key	parent_key	code	titulo
100		A	Raw Materials, Chemicals, Paper, Fuel
101		B	Herramientas y equipos industriales
102		C	Suministros y componentes
103		D	Suministros y equipos de construcción, edificaciones y transportes
104		E	Productos farmacéuticos, y suministros y equipos de ensayo, de laboratorio y médicos
105		F	Suministros y equipos de servicios, limpieza y comida
106		G	Suministros y equipos tecnológicos, de comunicaciones y de negocios
107		H	Suministros y equipos de defensa y seguridad
108		I	Suministros y equipos de consumo, domésticos y personales
101947	101856	26142300	Equipos protectores contra la radiación
101949	101947	26142302	Lead screens
101960	101856	26142400	Equipo para residuos radiactivos
101967	101960	26142407	Radioactive waste disposal systems
101969	101	27000000	Herramientas y Maquinaria en General
101971	101969	27110000	Herramientas de mano
101983	107569	27111701	Screwdrivers
101985	107575	27111801	Tape measures
101990	107569	27111704	Sockets
102004	107562	27111509	Augers
102012	107562	27111504	Pocket knives
102015	107585	27112004	Shovels
102028	101971	27112700	Herramientas mecánicas
102040	102028	27112712	Power trimmers
102043	101971	27112800	Conexiones de herramientas
102047	102	30000000	Componentes y Suministros de Fabricación
102048	102047	30100000	Materiales estructurales: formas básicas
102049	102048	30101500	Ángulos
102084	102048	30101700	Vigas
102103	102048	30101800	Conductos
102139	102048	30102000	Hoja
102155	103484	40170000	Pipe piping and pipe fittings
102173	102048	30102200	Plancha
102193	102048	30102300	Perfiles
102199	102193	30102306	Aluminum profiles
102210	102048	30102400	Varillas
102286	102048	30102800	Pilotaje
102290	102048	30102900	Pilares
102297	102048	30103100	Carriles
102301	102048	30103200	Enrejado
102335	102048	30103500	Alma de panal
102351	102048	30103600	Productos estructurales
102359	102047	30110000	Hormigón
102360	102359	30111500	Hormigón y morteros
102361	102360	30111501	Foamed concrete
102362	102360	30111502	Conductive concrete
102363	102360	30111503	Insulating concrete
102364	102360	30111504	Mortars
102365	102359	30111600	Cemento y cal
102366	102365	30111601	Cement
102367	102365	30111602	Chlorinated lime
102368	102365	30111603	Hydraulic lime
102369	102365	30111604	Hydrated lime
102370	102365	30111605	Lean lime
102371	102359	30111700	Yesos
102372	102371	30111701	Gypsum plaster
102373	102047	30120000	Carreteras y paisaje
102374	102373	30121500	Derivados bituminosos
102378	102373	30121600	Asfaltos
102379	102378	30121601	Asphalt
102380	102378	30121602	Pitch
102381	102378	30121603	Gilsonite
102382	102378	30121604	Cutback products
102383	102047	30130000	Productos de construcción estructurales
102384	102383	30131500	Bloques
102386	102384	30131502	Concrete blocks
102387	102384	30131503	Stone blocks
102388	102384	30131504	Ceramic blocks
102389	102383	30131600	Ladrillos
102391	102389	30131602	Ceramic bricks
102392	102389	30131603	Concrete bricks
102393	102389	30131604	Stone bricks
102394	102383	30131700	Azulejos y baldosas
102397	102394	30131703	Concrete tiles or flagstones
102399	102047	30140000	Aislamiento
102412	102047	30150000	Materiales para acabado de exteriores
102413	102412	30151500	Material para tejados y techos
102414	102413	30151501	Roll roofing
102415	102413	30151502	Roof valleys
102416	102413	30151503	Roofing fabrics
102418	102413	30151505	Roofing membranes
102420	102413	30151507	Shakes
102421	102413	30151508	Shingles
102423	102413	30151510	Slate roofing
102424	102412	30151600	Accesorios para tejados
102433	102412	30151700	Canalones de tejado y accesorios
102438	102412	30151800	Materiales para revestimiento de paredes y exterior
102444	102412	30151900	Materiales y productos para acabados
102447	102047	30160000	Materiales de acabado de interiores
102448	102447	30161500	Materiales para acabados de paredes
102455	102447	30161600	Materiales para techos
102460	102447	30161700	Suelos
102462	102460	30161702	Wood flooring
102474	102447	30161800	Chapistería
102476	102447	30162200	Countertops 
102477	102447	30161900	Moldeado y carpintería mecánica
102486	102047	30170000	Puertas y ventanas y vidrio
102487	102486	30171500	Puertas
102488	102487	30171501	Glass doors
102489	102487	30171502	Screen doors
102490	102487	30171503	Rolling doors
102491	102487	30171504	Wooden doors
102492	102487	30171505	Metal doors
102493	102487	30171506	Storm doors
102494	102487	30171507	Door frames
102495	102487	30171508	Pocket doors
102496	102486	30171600	Ventanas
102497	102486	30171900	Marcos de ventanas
102499	102486	30171800	Claraboyas
102500	102486	30171700	Productos de cristal
102501	102500	30171701	Paving blocks
102503	102500	30171703	Beveled glass
102504	102500	30171704	Leaded glass
102505	102500	30171705	Laminated glass
102506	102500	30171706	Tempered glass
102507	102500	30171707	Safety glass
102508	102500	30171708	Float glass
102509	102500	30171709	Wired glass
102510	102047	30180000	Instalaciones de baño
102511	102510	30181500	Loza sanitaria
102512	102511	30181501	Bathtubs
102513	102511	30181502	Bidets
102514	102511	30181503	Showers
102515	102511	30181504	Sinks
102516	102511	30181505	Toilets
102517	102511	30181506	Urinals
102518	102511	30181507	Bathtub or shower enclosures
102519	102047	30190000	Equipo de apoyo para Construcción y Mantenimiento
102520	102519	30191500	Escaleras y andamios
102523	101274	24101609	Inclinaciones
102525	174112	95140000	Prefabricated buildings and structures
102526	102525	95141500	Prefabricated farm buildings and structures
102527	102526	95141501	Silo
102528	102526	95141502	Greenhouse
102529	102525	95141600	Prefabricated residential buildings and structures
102530	102529	95141601	House
102531	102529	95141602	Mobile home
102532	102529	95141603	Cabin
102533	102525	95141700	Prefabricated commercial and industrial buildings and structures
102534	102533	95141701	In plant office
102535	102533	95141702	Spray booth
102536	102533	95141703	Storage shed
102537	102533	95141704	Clean room
102538	102533	95141705	Guardhouse
102539	144839	95131602	Portable toilet
102540	102533	95141706	Warehouse
102541	102525	95141800	Prefabricated emergency relief buildings and structures
102542	102541	95141801	Shelter
102543	102541	95141802	Emergency tent or hall
102544	102541	95141803	Container unit
102545	102525	95141900	Prefabricated medical buildings and structures
102546	102545	95141901	Medical unit
102547	102545	95141902	Laboratory unit
102548	102545	95141903	Dental unit
102549	102545	95141904	Surgical units
102550	103416	39120000	Equipos
102553	135572	39121004	Unidades de suministro de energía
102554	135572	39121017	Unidades de distribución de alimentación (PDUs)
102555	135572	39121006	Power adapters or inverters
102558	103902	41112100	Transductores
102568	102550	39121300	Cuadros
102579	102550	39121400	Lengüetas de conexión
102581	102579	39121402	Electrical plugs
102585	102579	39121406	Electrical receptacles
102603	102550	39121500	Conmutadores
102616	176220	39122216	Push button switch
102631	102550	39121600	Dispositivos y accesorios para la protección de circuitos
102641	102550	39121700	Ferretería eléctrica y suministros
102642	102641	39121701	Electrical hangers
102648	102	31000000	Componentes y Suministros de Fabricación
102649	102648	31100000	Piezas de fundición
102816	102648	31110000	Extrusiones
102871	102648	31130000	Forjaduras
102957	102648	31140000	Molduras
102966	102648	31150000	Cuerda y cadena y cable y alambre y correa
102967	102966	31151500	Cuerdas
102974	102966	31151600	Cadenas
102979	102966	31151700	Cable mecánico
102987	102966	31151800	Alambre mecánico
102991	102966	31151900	Correas
102993	102991	31151902	Leather straps
102995	102648	31160000	Ferretería
102996	102995	31161500	Tornillos
103011	102995	31161600	Pernos
103029	102995	31161700	Tuercas
103056	102995	31161800	Arandelas
103072	102995	31161900	Muelles
103081	102995	31162000	Clavos
103089	102995	31162100	Anclas
103097	102995	31162200	Remaches
103106	102995	31162300	Ferretería de montaje
103117	102995	31162400	Fijadores varios
103122	102995	31162500	Soportes y puntales
103126	102995	31162600	Ganchos
103135	102995	31162700	Roldanas pivotantes y Ruedas
103138	102995	31162800	Ferretería en general
103141	102995	31162900	Mordazas
103145	102995	31163000	Embragues
103150	102648	31170000	Cojinetes
103151	103150	31171500	Cojinetes
103155	103151	31171504	Ball bearings
103162	103150	31171600	Cojinetes
103166	103150	31171700	Engranajes
103175	103150	31171800	Ruedas industriales
103179	103150	31171900	Ruedas dentadas
103182	102648	31180000	Juntas obturadoras y sellos
103195	102648	31190000	Materiales de molduración
103196	103195	31191500	Abrasivos y medios de abrasivo
103199	103195	31191600	Ruedas abrasivas
103202	103196	31191506	Abrasive discs
103207	102648	31200000	Adhesivos y selladores
103208	103207	31201500	Cinta adhesiva
103213	103208	31201505	Double sided tape
103220	103207	31201600	Otros adhesivos y selladores
103232	102648	31210000	Pinturas y tapa poros y acabados
103233	103232	31211500	Pinturas y tapa poros
103240	103233	31211507	Spray paints
103246	103232	31211600	Aditivos para pinturas
103254	103232	31211700	Acabados en general
103262	103232	31211800	Disolventes y diluyentes para pinturas
103266	103232	31211900	Aplicadores de pintura y accesorios para pintar
103278	102648	31220000	Extractos de teñir y de curtir
103287	102648	31240000	Óptica industrial
103291	102648	31250000	Sistemas de control neumático
103302	102648	31260000	Cubiertas
103311	102	32000000	Componentes y Suministros Electrónicos
103312	103311	32100000	Circuitos impresos
103313	103312	32101500	Conjuntos de circuitos y componentes de radiofrecuencia (RF)
103323	103312	32101600	Circuitos integrados
103324	103323	32101601	Random access memory RAM
103351	103311	32110000	Dispositivo semiconductor discreto
103395	103311	32120000	Componentes pasivos discretos
103409	103395	32121700	Discrete components
103410	103409	32121701	Rectifiers
103411	103409	32121702	Inductors
103412	103409	32121703	Ferrites
103413	103409	32121704	Static converters
103414	103409	32121705	Inverters
103416	102	39000000	Suministros
103417	103416	39100000	Lámparas y bombillas y componentes para lámparas
103422	103430	39101612	Incandescent lamps
103426	103430	39101616	Lámparas de rayos ultravioleta (UV)
103430	103417	39101600	Lámparas
103431	103430	39101601	Lámparas halógenas
103432	103430	39101602	Lámparas médicas
103433	103430	39101603	Lámparas solares
103435	103430	39101605	Lámparas fluorescentes
103441	103416	39110000	Iluminación
103442	103441	39111500	Iluminación de interiores y artefactos
103459	103441	39111600	Iluminación exterior y artefactos
103467	103459	39111608	Alumbrado de zonas residenciales
103469	103441	39111700	Alumbrado de emergencia
103471	103459	39111610	Flashlight
103475	103441	39111800	Accesorios de iluminación
103484	103	40000000	Sistemas
103485	103484	40100000	Calefacción
103486	103485	40101500	Ventilación
103489	103486	40101503	Vents
103492	103485	40101600	Circulación del aire y piezas y accesorios
103493	103492	40101601	Blowers
103494	103492	40101602	Air circulators
103496	103492	40101604	Fans
103497	103485	40101700	Enfriamiento
103499	103497	40101701	Aires acondicionados
103500	103497	40101702	Cooling exchangers
103503	103497	40101703	Evaporative coolers
103504	103497	40101704	Condensing units
103505	103485	40101800	Equipo de calefacción y piezas y accesorios
103507	103505	40101801	Radiadores
103508	103505	40101802	Termo-permutadores
103511	103505	40101805	Hornillos
103512	103505	40101806	Bombas de calor
103513	103505	40101807	Unidades de calentamiento solar
103514	103505	40101808	Heating stoves
103516	103485	40101900	Control de humedad
103517	103516	40101901	Vaporizers
103518	103516	40101902	Deshumidificadores
103519	103516	40101903	Humidificadores
103520	103484	40140000	Distribución de fluidos y gas
103523	103520	40141900	Conductos
103525	103520	40142000	Manguitos
103526	103520	40141600	Válvulas
103541	103520	40141700	Material de ferretería y accesorios
103542	165678	30181605	Drain
103543	102510	30181700	Faucets or taps
103544	165681	30181801	Shower head
103545	103543	30181701	Spigot
103546	165681	30181807	Spout
103570	103484	40150000	Bombas y compresores industriales
103571	103570	40151500	Bombas
103574	116782	41105103	Laboratory centrifugal pumps
103577	103571	40151506	Hand pumps
103578	103571	40151507	Irrigation pumps
103581	103571	40151510	Water pumps
103605	103570	40151600	Compresores
103606	103605	40151601	Air compressors
103612	103605	40151607	Refrigerant compressors
103615	103484	40160000	Filtrado y purificación industrial
103616	103615	40161500	Filtros
103620	103616	40161504	Oil filters
103621	103616	40161505	Air filters
103624	103615	40161600	Purificación
103626	103624	40161602	Purificadores del aire
103627	103615	40161700	Separadores
103631	104	41000000	Equipo de Laboratorio
103632	103631	41100000	Equipo de laboratorio y científico
103633	103632	41101500	Equipo y suministros para la mezcla
103635	103633	41101502	Stomachers
103636	103633	41101503	Laboratory sprayers
103637	103633	41101504	Homogenizers
103639	116647	41103802	Roller mixers
103641	116647	41103805	Laboratory vibrators
103642	117023	41121802	Laboratory stirring rods
103643	117067	41122402	Magnetic spin bar retrievers or stir bar retrievers
103644	116647	41103803	Stirring tables
103645	116647	41103804	Multi bank or flocculation equipment
103647	103632	41103900	Centrifugadoras de laboratorio y accesorios
103649	103631	41120000	Suministros y accesorios de laboratorio
103656	116788	41105205	Microslide making equipment
103658	103856	41103512	Static eliminators
